text	label
아메리카노 주문 가능한가요?	네 주문 가능합니다
뜨겁지 않게 해주실 수 있나요?	그럼요 가능합니다
여기 밀크티는 얼마에요?	5500원입니다
그럼 밀크티도 한잔 주세요	네 알겠습니다
현금영수증 해주세요	네 번호 불러주세요
카페라테 가격이 얼마에요?	따뜻한 거 말씀하신 건가요?
네	4500원입니다
아이스 캐러멜 마키아토는요?	4800 원입니다
아이스 캐러멜 마키아토 하나 주세요	결제 카드로 해드릴까요?
네	포인트 적립하시나요?
메뉴판에 없는 것도 주문 가능할까요?	아니요 고객님 메뉴판에 있는 것만 주문 가능합니다
그러면 캐러멜 라테 한 잔 주세요	사이즈는 어떤 사이즈로 드릴까요?
사이즈 별로 가격이 어떻게 되나요?	레귤러 사이즈는 4800원 라지 사이즈는 5300원입니다
그럼 라지 사이즈로 주세요	네 고객님 테이크아웃 하시나요?
아니요 마시고 갈 거예요	네 그럼 머그잔에 준비해 드리겠습니다
혹시 메뉴판 주실 수 있나요?	네 여기 있습니다
혹시 커피 안 들어간 메뉴 있나요?	네 메뉴판 잠깐 보여주시겠어요?
아 여기 있네요	네 맞습니다
그럼 녹차라테 하나 주세요	차가운 걸로 드릴까요?
아니요 뜨거운 걸로 주세요	네 알겠습니다
당근 케이크 지금 남아있나요?	네 남아 있습니다
아이스 카페라테 한 잔이랑 당근 케이크 하나 주세요	네 더 필요하신 것은 없으신가요?
포인트 적립 가능한가요?	네 가능합니다
삼성 파이로 결제 가능하죠?	네 결제 도와드릴게요
당근 케이크는 따로 결제할 수 있나요?	네 그렇게 도와드리겠습니다
레귤러 사이즈 아메리카노와 베이글 하나 주세요	어떤 커피로 드릴까요?
어디서 온 커피가 있나요?	콜롬비아와 에티오피아 중 선택하실 수 있습니다
그럼 콜롬비아 하나 주세요	네 데워드릴까요?
무엇을요?	베이글을 데워드릴까요?
네 데워주세요	따뜻한 레귤러 아메리카노와 베이글 하시면 7000원입니다
여기는 커피만 파나요?	주스나 차 종류도 있습니다
차 종류는 어떤 게 있나요?	블랙 티와 유자차 그리고 레몬티가 있어요
레몬티는 단 음료인가요?	레몬 청으로 만드는 거라 조금 달아요
그럼 아이스로는 되나요?	네
아이스 레몬 티로 세 잔 포장해주세요	네 8400원입니다
블루베리 치즈케이크 주세요	네 드시고 가시나요?
아니요 포장해주세요	초는 몇 개 드릴까요?
27개 주세요	적립 필요하신가요?
아니요 현금영수증 해주세요	네 번호 입력해주세요
쿠폰도 찍어주세요	죄송하지만 쿠폰은 따로 없습니다
라테 아이스로 주세요	시럽 넣어드릴까요?
3번 펌핑해주세요	다른 건 안 필요하시나요?
케이크는 어떤 종류가 있나요?	진열대에 보시면 초코케이크 치즈케이크 당근 케이크가 있습니다
당근 케이크 얼마에요?	4500원입니다
커피랑 같이 주세요	진동벨 울리면 받으러 와주세요
달콤한 커피는 어떤 종류가 있죠?	캐러멜 마키아토와 카페 모카 바닐라 라테가 있습니다
캐러멜 마키아토로 주세요	따뜻한 음료 맞으세요?
네 맞습니다	휘핑크림 얹어 드릴까요?
아니요 빼주세요	드시고 가시나요?
테이크아웃으로 부탁드립니다	주문하신 음료 나왔습니다
아이스 아메리카노 하나 주세요	죄송하지만 지금 원두가 떨어져서 아메리카노는 어려울 것 같습니다
그러면 자몽 주스 하나로 부탁드릴게요	자몽 주스 사이즈는 어떻게 드릴까요?
라지 사이즈로 주세요	더 필요한 거 있으신가요?
클럽 샌드위치도 하나 주세요	총 8500원입니다
여기 카드요	카드 받았습니다
아이스 아메리카노 한 잔에 얼마인가요?	삼천 원입니다
블루베리 머핀은 얼마인가요?	이천 원입니다
아이스 아메리카노랑 블루베리 머핀 주세요	네 알겠습니다
시럽은 어느 쪽에 있나요?	오른쪽으로 보시면 있습니다
머핀 데워주실 수 있으세요?	네 데워드릴게요
텀블러 구입하려고 하는데 기프티콘으로도 결제가 가능한가요?	네 가능합니다
아이스 카페모카 한 잔에 얼마예요?	5100원입니다
포인트 적립이 2배인 케이크는 어떤 건가요?	딸기 녹차 크레이프 케이크입니다
기프티콘으로 결제하고 나머지 차액은 이 카드로 결제해주세요	네 카드 보여주세요
가지고 갈 거니까 커피랑 케이크는 포장해주세요	네 진동벨로 알려드리겠습니다
아메리카노 있나요?	네 있습니다
머핀은 얼마인가요?	4000원입니다
세트 구성은 없나요?	네 없습니다
아이스 아메리카노랑 머핀 포장되나요?	네 가능합니다
포장해주세요	네
지금 주문 변경 가능한가요?	네
아이스 아메리카노에서 따뜻한 아메리카노로 바꿔주실 수 있나요?	네
혹시 테이크아웃 말고 머그잔으로 바꿔주실 수 있나요?	네 그럼 머그잔으로 해드리겠습니다
사이즈 변경도 가능한가요?	네 말씀 해주세요
제일 큰 사이즈로 바꿔주세요	네 알겠습니다
카페모카 한잔 주세요	생크림 올려 드릴까요?
조금만 올려주세요	네 다른 건 필요한 거 없으세요?
조각 케이크도 있나요?	네 생크림과  티라미슈 케이크가 있어요
생크림 케이크 한 조각도 같이 주세요	드시고 가실 건가요?
네	결제해 드리겠습니다
조각 케이크 포장되나요?	네 고객님 포장 가능하십니다
그럼 판 케이크 구매 후 조각 케이크로 포장도 가능한가요?	네 고객님 가능하시지만 시간이 조금 걸릴 수 있습니다
네 괜찮습니다 스트로베리 판케잌 6조각으로 해서 개별 포장 부탁드립니다	네 잠시만 기다려주세요
포장되었나요?	고객님 포장 다 되었습니다 많이 흔들 시 케이크가 망가질 수 있습니다 주의 부탁드립니다
얼마인가요	총 합해서 34500원입니다
카페라테 우유 종류변경 가능한가요?	네 가능하십니다
선택 가능한 우유 종류는 어떻게 되나요?	일반우유 저지방 우유 두유 세 가지 중 선택 가능합니다
변경 시 추가 비용은 발생하지 않나요	네 추가 비용 발생하지 않습니다
두유로 아이스 카페라테 한잔 부탁드립니다	네 사이즈는 레귤러 사이즈로 하시고 시럽은 필요 없으신가요?
네 레귤러 사이즈로 해주시고 시럽은 빼주세요	네 감사합니다
콜드브루 라테 되나요?	콜드브루 라테 5000원입니다
휘핑크림 올려주실 수 있나요?	네 올려드리겠습니다
혹시 컵 두개로 나눠서 담아주실 수 있나요?	네 가능하십니다
휘핑크림은 추가 금액 붙나요?	휘핑크림은 추가 금액 500원 받고 있습니다
사이즈는 뭐 있나요?	스몰 미디엄 라지 있습니다
차 요 앞에 대 놔둬 되죠?	네 가능합니다
아이스 아메리카노 하나 주시겠어요?	사이즈는 어떻게 드릴까요?
사이즈 제일 작은 게 뭐죠?	tall 사이즈입니다
그걸로 주시고 결제는 현금으로 해주시고 현금영수증 되죠?	번호 찍어주시겠어요?
어디에 눌러야 되죠?	앞에 보이시는 숫자 버튼에 번호 누르시면 됩니다
캐러멜 프라푸치노 얼마예요?	6300원입니다
샌드위치는 뭐가 제일 맛있나요?	튜너 샌드위치 추천드립니다
튜너 샌드위치도 2개 주세요	더 필요하신 것은 없으신가요?
마카롱 네 개 포함해서 같이 주세요	전부 합해서 25000원입니다
이 카드로 계산하고 영수증 주세요	알겠습니다
아이스 아메리카노 주세요	톨 사이즈 면 되나요?
아니요 사이즈 업 부탁드려요	네 고객님
통신사 할인받을게요	바코드 보여주세요
치즈 조각 케이크 있나요?	네 있습니다
얼마인가요?	3500원입니다
아이스 아메리카노 가격이 얼마인가요?	사이즈 별로 다른데 무슨 사이즈로 드시나요?
저는 톨 사이즈로 먹습니다	톨 사이즈 아메리카노는 4500원입니다
샷 추가하려면 얼마를 내야 하나요?	샷 추가마다 500원 추가해야 합니다
그럼 아이스 아메리카노 샷 추가해서 주세요	드시고 가시나요?
아니요 테이크아웃하겠습니다	잠시만 기다려주시면 금방 드리겠습니다
캐러멜마키아토 한 잔이랑 에스프레소 한 잔이요	캐러멜마키아토 한 잔이랑 에스프레소 한잔 주문 도와드릴게요
네 부탁합니다	7500원입니다
현금 계산이요	현금 계산서 해드릴까요?
네 해주세요	번호 입력 부탁합니다
네 알겠습니다	잠시만 기다려주세요
지금 커피 주문 가능한가요?	네 주문 말씀해주세요
아메리카노 한 잔이요	네 아메리카노 한 잔이요
샷 하나 추가에 얼마에요?	샷 추가 오백 원입니다
투 샷으로 해주세요	네 음료는 차게 해드릴까요?
네 그렇게 해주세요	네 아메리카노 아이스 투 샷 주문되셨습니다
아이스 아메리카노 한 잔이요	사이즈는 어떤 걸로 준비해드릴까요?
가장 작은 사이즈 주세요	그럼 스몰 사이즈로 준비해드릴게요
샷은 몇 개 들어가나요?	제일 작은 사이즈는 샷 한 개만 들어가요
톨 사이즈는 샷이 몇 개 들어가나요?	톨은 샷 두 개 들어가세요~
그럼 톨로 주세요	네 결제 도와드릴게요
아메리카노 한 잔 얼마에요?	4000원입니다
사이즈업 되나요?	네 됩니다
케이크는 뭐가 제일 맛있나요?	당근 케이크가 제일 잘나가요
당근 케이크 한 조각 주세요	네 더 필요하신 건 없으세요?
현금 영수증 해주세요	네 번호 찍어주세요
아이스 라테 하나 주세요	네 드시고 가시는 건가요?
아뇨 테이크아웃이요	네 혹시 쿠폰 있으신가요?
아뇨 만들어주세요	핸드폰 뒷자리가 어떻게 되시나요?
#전화번호#이요	넵 핸드폰 뒷자리로 적립 도와드렸습니다
감사합니다	음료 나왔습니다
음료 단체 주문 가능한가요?	네 언제 받으실 예정이세요?
오늘 오후 7시에 받으려고요	네 주문은 어떻게 하시겠어요?
아이스 아메리카노 30잔 해주세요	네 30잔 하셔서 총 12만 3천 원입니다
CJ one 포인트 번호로 적립할게요	네 앞 쪽에 번호 입력해주세요
혹시 포인트 얼마나 남았나요?	3천 점 있는데 사용해드릴까요?
아이스 라테 한 잔이	테이크아웃인가요?
매장에서 먹고 갈 거예요	할인되는 제휴카드 있으신가요?
엘지 VIP예요	사이즈 업해드릴게요
케이크 뭐가 잘 나가나요?	치즈케이크가 제일 잘나가요
치즈케이크도 주세요	네 포인트 적립까지 도와드릴게요
프리쿠폰 사용 가능한가요?	네 사용 가능합니다
프리쿠폰으로 어떤 음료를 주문할 수 있어요?	쇼케이스에 진열된 병음료를 제외한 모든 음료 주문 가능해요
사이즈는 어떤 걸로 주시는 거예요?	기본 레귤러 사이즈예요
라지 사이즈는 추가 금액이 있나요?	500원 추가하시면 됩니다
그럼 따뜻한 라테 라지로 한 잔이요	500원입니다
바닐라 라테 얼마예요?	3700원입니다
우유 종류 선택 가능한가요?	저흰 한가지 우유만 사용합니다
거품 적게 주실 수 있을까요?	네 가능합니다
휘핑 추가해주세요	그럼 500원 추가됩니다
캐리어에 담아주세요	네
아이스 아메리카노 하나 주세요	사이즈는 어떻게 드릴까요?
작은 사이즈로 주세요	네 4100원입니다
샷은 몇 개 들어가나요?	2개 들어갑니다
하나만 넣어주세요	네 연하게 만들겠습니다
현금되죠?	그럼요
아메리카노 두 잔 주세요	포장이신가요?
아뇨 매장에서 먹을 거예요	그럼 머그잔으로 드릴게요
네 그리고 치즈케이크 한 조각 주세요	네 그렇게 준비해드릴게요
화장실은 어디죠?	건물 안쪽으로 들어가시면 됩니다
화장지는 안에 있죠?	네 준비돼 있어요
녹차라테 있나요?	그린 티 라테 말씀이세요?
네 아이스로 하나 주세요	사이즈는 어떻게 해드릴까요?
그란데 사이즈요	위에 휘핑크림 올려드릴까요?
네 에스프레소 휘핑크림으로 많이요	네 5800원입니다
삼성페이 되죠?	네
카페라테 얼마에요?	4500원입니다
바닐라 시럽 추가되나요?	네 가능합니다
샌드위치랑 음료 세트도 있나요?	네 세트는 음료 2000원 할인됩니다
그럼 샌드위치랑 카페라테 주세요	네 드시고 가시나요?
포장해주세요	네 잠시만 기다려주세요
딸기 스무디 한 잔 주세요	죄송합니다 오늘 딸기가 소진돼서 딸기 음료는 주문이 안되세요
그럼 녹차 프라푸치노는 되나요?	네 주문 가능하세요
초코케이크 포장되나요?	포장은 두 조각 이상부터 가능하세요
그럼 초코케이크랑 치즈 케이크 포장해주세요	음료도 같이 포장해드릴까요?
네 같이 포장해주세요	알겠습니다
